timestamp,node_id,traffic_volume,latency_ms,packet_loss_pct,signal_strength_dbm,error_rate,cpu_utilisation,memory_utilisation,fault
2024-01-08 19:25:00,node_003,323.46,19.26,1.3009,-65.69,0.0004,56.23,21.95,0
2024-01-08 19:30:00,node_003,540.35,16.46,0.3543,-69.26,0.0335,45.22,55.99,0
2024-01-08 19:35:00,node_003,411.56,16.71,0.6046,-62.32,0.0024,43.22,61.91,0
2024-01-08 19:40:00,node_003,626.81,18.56,0.8431,-63.63,0.0014,48.13,38.81,0
2024-01-08 19:45:00,node_003,616.02,25.98,0.5741,-61.34,0.0014,50.12,34.93,0
2024-01-08 19:50:00,node_003,586.3,7.67,0.84,-80.06,0.0005,38.56,38.08,0
2024-01-08 19:55:00,node_003,718.37,30.05,0.1845,-67.11,0.0109,46.89,28.21,0
2024-01-08 20:00:00,node_003,490.03,20.0,0.0648,-62.32,0.0041,38.83,60.64,0
2024-01-08 20:05:00,node_003,577.87,25.88,0.0659,-68.15,0.0441,23.45,26.84,0
2024-01-08 20:10:00,node_003,429.87,13.85,0.5167,-58.21,0.032,37.6,40.49,0
2024-01-08 20:15:00,node_003,794.28,23.62,0.3172,-58.85,0.0081,50.69,19.84,0
2024-01-08 20:20:00,node_003,738.04,21.93,0.8538,-74.66,0.0145,53.41,69.0,0
2024-01-08 20:25:00,node_003,501.43,22.82,0.0302,-55.49,0.0349,66.78,34.39,0
2024-01-08 20:30:00,node_003,546.39,16.54,0.3942,-69.36,0.0356,57.45,54.45,0
2024-01-08 20:35:00,node_003,663.12,18.09,0.0865,-59.55,0.0176,44.75,52.37,0
2024-01-08 20:40:00,node_003,482.34,13.82,0.6097,-63.3,0.0051,26.33,53.24,0
2024-01-08 20:45:00,node_003,421.21,23.82,0.196,-68.4,0.0074,58.22,41.49,0
2024-01-08 20:50:00,node_003,604.88,26.71,0.136,-55.87,0.0187,76.32,27.57,0
2024-01-08 20:55:00,node_003,509.41,21.41,0.0041,-55.6,0.0124,39.02,60.63,0
2024-01-08 21:00:00,node_003,521.96,6.6,0.3584,-61.93,0.0004,42.61,47.48,0
2024-01-08 21:05:00,node_003,399.89,26.78,0.4619,-58.96,0.0184,49.38,54.0,0
2024-01-08 21:10:00,node_003,293.88,20.6,0.5991,-71.19,0.0181,32.06,45.24,0
2024-01-08 21:15:00,node_003,528.34,6.73,2.1724,-52.09,0.0168,40.28,54.51,0
2024-01-08 21:20:00,node_003,608.6,11.48,0.4168,-65.51,0.006,49.79,64.93,0
2024-01-08 21:25:00,node_003,472.9,14.73,0.5282,-63.83,0.0091,68.6,61.37,0
2024-01-08 21:30:00,node_003,672.37,20.0,0.4484,-55.93,0.0016,29.08,36.73,0
2024-01-08 21:35:00,node_003,415.53,14.89,0.5829,-67.63,0.0101,31.49,64.66,0
2024-01-08 21:40:00,node_003,373.44,15.55,1.2742,-76.31,0.0,46.03,62.61,0
2024-01-08 21:45:00,node_003,491.93,24.57,1.6893,-75.36,0.0101,37.49,44.21,0
2024-01-08 21:50:00,node_003,490.09,25.94,0.4352,-70.87,0.022,35.81,58.96,0
2024-01-08 21:55:00,node_003,592.4,24.75,0.4439,-54.59,0.0139,36.19,52.32,0
2024-01-08 22:00:00,node_003,407.0,11.82,0.8852,-49.16,0.0003,29.48,53.63,0
2024-01-08 22:05:00,node_003,664.17,24.72,0.008,-56.69,0.0012,57.38,46.3,0
2024-01-08 22:10:00,node_003,736.03,17.61,0.1071,-68.86,0.0019,35.21,49.12,0
2024-01-08 22:15:00,node_003,495.3,29.81,0.0963,-64.0,0.0165,49.57,45.9,0
2024-01-08 22:20:00,node_003,649.97,21.3,0.0375,-67.86,0.0104,8.7,29.18,0
2024-01-08 22:25:00,node_003,373.22,26.08,0.223,-76.54,0.0058,70.93,37.57,0
2024-01-08 22:30:00,node_003,3559.63,221.86,15.3287,-85.32,0.2403,79.41,59.72,0
2024-01-08 22:35:00,node_003,2736.37,195.85,13.1515,-100.56,0.2557,99.26,56.1,0
2024-01-08 22:40:00,node_003,1653.09,157.12,11.8812,-110.13,0.2567,94.85,40.94,0
2024-01-08 22:45:00,node_003,1798.5,203.35,19.1816,-95.87,0.3983,91.08,51.9,0
2024-01-08 22:50:00,node_003,703.64,180.42,7.0808,-99.94,0.3525,104.99,53.3,1
2024-01-08 22:55:00,node_003,1653.83,169.44,22.3218,-99.91,0.3656,77.92,62.64,1
2024-01-08 23:00:00,node_003,424.89,17.8,0.022,-66.85,0.0087,51.21,35.37,0
2024-01-08 23:05:00,node_003,382.61,16.44,0.9192,-66.63,0.0176,33.28,58.94,0
2024-01-08 23:10:00,node_003,514.67,24.09,1.8931,-74.54,0.102,52.5,64.09,0
2024-01-08 23:15:00,node_003,449.72,21.18,1.1092,-58.45,0.0666,50.55,45.32,0
2024-01-08 23:20:00,node_003,401.05,21.44,0.2626,-75.64,0.0128,54.99,51.49,0
2024-01-08 23:25:00,node_003,372.94,18.2,0.0853,-74.72,0.0997,40.79,68.47,0
2024-01-08 23:30:00,node_003,414.14,27.29,0.1802,-51.49,0.0134,42.25,47.04,0
2024-01-08 23:35:00,node_003,634.58,12.56,1.2398,-65.13,0.0114,44.52,48.83,0
2024-01-08 23:40:00,node_003,420.68,23.91,1.8243,-82.27,0.0023,83.39,75.59,0
2024-01-08 23:45:00,node_003,438.21,24.91,0.0309,-48.71,0.0147,46.25,49.44,0
2024-01-08 23:50:00,node_003,445.2,18.41,0.071,-57.23,0.0158,54.89,49.59,0
2024-01-08 23:55:00,node_003,540.68,12.75,0.8604,-69.18,0.0098,47.23,71.43,0
2024-01-09 00:00:00,node_003,554.75,21.91,0.0943,-59.01,0.0188,35.22,54.33,0
2024-01-09 00:05:00,node_003,134.64,25.98,0.2445,-73.54,0.0112,4.86,43.25,0
2024-01-09 00:10:00,node_003,622.6,28.86,0.0186,-72.15,0.0248,67.07,57.16,0
2024-01-09 00:15:00,node_003,672.36,23.29,0.1163,-70.16,0.0098,59.23,46.09,0
2024-01-09 00:20:00,node_003,373.98,16.93,0.0974,-59.37,0.0441,51.32,45.33,0
2024-01-09 00:25:00,node_003,383.32,23.47,0.8474,-55.16,0.0426,83.67,73.35,0
2024-01-09 00:30:00,node_003,445.97,22.5,0.0308,-65.81,0.0745,65.68,38.8,0
2024-01-09 00:35:00,node_003,409.28,21.61,0.4531,-61.66,0.0049,26.01,56.7,0
2024-01-09 00:40:00,node_003,526.87,15.58,0.4389,-62.61,0.0403,44.88,64.48,0
2024-01-09 00:45:00,node_003,266.42,22.99,1.4891,-76.82,0.0167,56.35,53.54,0
2024-01-09 00:50:00,node_003,365.85,22.35,0.0526,-82.51,0.0122,59.71,35.75,0
2024-01-09 00:55:00,node_003,684.7,32.14,0.5134,-62.76,0.0218,48.05,55.75,0
2024-01-09 01:00:00,node_003,388.61,20.44,0.7134,-63.67,0.0079,39.8,44.06,0
2024-01-09 01:05:00,node_003,649.21,28.48,0.0041,-72.14,0.0294,28.53,49.99,0
2024-01-09 01:10:00,node_003,542.64,26.96,0.5215,-73.57,0.0154,55.9,32.17,0
2024-01-09 01:15:00,node_003,282.89,20.25,0.0609,-67.0,0.0359,47.34,61.16,0
2024-01-09 01:20:00,node_003,576.24,26.19,0.4974,-66.93,0.0428,28.26,22.77,0
2024-01-09 01:25:00,node_003,485.88,16.08,0.169,-69.58,0.003,69.16,31.2,0
2024-01-09 01:30:00,node_003,445.34,19.04,0.058,-66.35,0.0284,51.25,51.57,0
2024-01-09 01:35:00,node_003,529.39,17.32,0.3042,-81.9,0.0297,68.8,50.61,0
2024-01-09 01:40:00,node_003,556.96,19.21,0.4881,-75.1,0.0273,33.43,62.95,0
2024-01-09 01:45:00,node_003,584.91,9.98,0.1906,-48.45,0.0005,43.36,67.62,0
2024-01-09 01:50:00,node_003,641.39,29.0,0.3747,-47.48,0.04,22.15,50.56,0
2024-01-09 01:55:00,node_003,548.98,18.48,0.2305,-76.0,0.0015,29.79,64.27,0
2024-01-09 02:00:00,node_003,334.92,23.93,1.4013,-55.05,0.043,38.88,50.85,0
2024-01-09 02:05:00,node_003,443.16,21.23,0.4531,-61.71,0.02,68.65,70.31,0
2024-01-09 02:10:00,node_003,853.17,18.64,0.1964,-74.77,0.0063,32.14,14.91,0
2024-01-09 02:15:00,node_003,586.94,13.61,0.1224,-69.63,0.008,48.82,33.7,0
2024-01-09 02:20:00,node_003,784.31,15.43,0.4308,-56.44,0.0325,12.58,56.31,0
2024-01-09 02:25:00,node_003,667.45,18.82,1.9669,-60.24,0.034,22.77,56.28,0
2024-01-09 02:30:00,node_003,529.02,17.63,0.3261,-60.28,0.0549,79.84,49.81,0
2024-01-09 02:35:00,node_003,536.17,15.13,1.2135,-67.87,0.0727,51.57,31.86,0
2024-01-09 02:40:00,node_003,495.61,16.56,0.3777,-82.15,0.075,31.67,66.09,0
2024-01-09 02:45:00,node_003,291.46,22.31,0.8149,-59.85,0.1029,24.58,65.41,0
2024-01-09 02:50:00,node_003,502.17,24.38,0.4455,-63.85,0.0307,37.28,39.9,0
2024-01-09 02:55:00,node_003,645.28,14.17,0.4394,-58.06,0.0292,51.3,47.14,0
2024-01-09 03:00:00,node_003,428.04,15.6,0.2736,-57.02,0.0193,60.53,41.33,0
2024-01-09 03:05:00,node_003,549.43,21.08,0.5806,-81.78,0.0413,37.3,58.6,0
2024-01-09 03:10:00,node_003,602.19,19.18,0.3406,-51.63,0.0231,54.79,56.15,0
2024-01-09 03:15:00,node_003,390.84,18.17,0.9321,-64.71,0.0151,47.02,49.99,0
2024-01-09 03:20:00,node_003,445.84,24.61,1.278,-66.08,0.0029,22.9,63.99,0
2024-01-09 03:25:00,node_003,377.85,20.92,0.338,-79.53,0.0207,60.36,28.31,0
2024-01-09 03:30:00,node_003,401.34,11.88,0.1527,-67.76,0.0222,53.18,40.85,0
2024-01-09 03:35:00,node_003,345.49,16.0,0.2987,-64.83,0.0038,92.73,30.07,0
2024-01-09 03:40:00,node_003,391.95,11.69,0.609,-52.93,0.0018,46.22,55.81,0
2024-01-09 03:45:00,node_003,670.33,19.1,0.3493,-73.09,0.0297,22.81,44.53,0
2024-01-09 03:50:00,node_003,390.14,13.36,0.2523,-66.84,0.007,49.55,41.03,0
2024-01-09 03:55:00,node_003,515.18,11.19,0.0136,-69.17,0.0011,37.03,30.78,0
2024-01-09 04:00:00,node_003,819.1,112.0,8.4246,-84.71,0.0842,54.23,47.06,0
2024-01-09 04:05:00,node_003,986.0,102.8,7.2543,-84.26,0.1332,54.61,55.44,0
2024-01-09 04:10:00,node_003,1306.12,93.41,10.1118,-96.88,0.0408,60.18,56.17,0
2024-01-09 04:15:00,node_003,987.44,121.44,7.3341,-77.3,0.16,99.24,52.95,0
2024-01-09 04:20:00,node_003,2216.52,202.1,23.5674,-102.34,0.2855,78.91,60.11,1
2024-01-09 04:25:00,node_003,1491.73,251.46,23.9762,-97.05,0.3067,83.45,53.36,1
2024-01-09 04:30:00,node_003,617.06,90.17,5.5537,-67.89,0.217,67.92,35.65,0
2024-01-09 04:35:00,node_003,1787.93,136.02,6.3133,-77.72,0.1909,63.33,18.5,0
2024-01-09 04:40:00,node_003,897.97,99.83,8.4034,-88.51,0.1426,78.08,27.2,1
2024-01-09 04:45:00,node_003,1074.77,85.07,5.8795,-78.11,0.1933,75.19,38.39,1
2024-01-09 04:50:00,node_003,627.15,21.05,3.0432,-67.6,0.0043,72.64,49.98,0
2024-01-09 04:55:00,node_003,433.37,20.25,0.2389,-59.5,0.0474,41.38,34.66,0
2024-01-09 05:00:00,node_003,624.56,23.2,0.3805,-56.27,0.0088,47.82,37.83,0
2024-01-09 05:05:00,node_003,591.71,16.87,0.5264,-50.24,0.0312,39.21,48.08,0
2024-01-09 05:10:00,node_003,707.36,19.0,0.8532,-70.19,0.024,49.32,62.98,0
2024-01-09 05:15:00,node_003,443.68,13.37,0.108,-71.28,0.016,41.82,44.08,0
2024-01-09 05:20:00,node_003,345.7,18.78,0.1982,-57.9,0.0949,49.33,77.98,0
2024-01-09 05:25:00,node_003,439.34,16.81,0.2211,-66.51,0.0006,41.18,31.99,0
2024-01-09 05:30:00,node_003,525.06,25.28,0.8998,-65.9,0.0435,40.25,38.74,0
2024-01-09 05:35:00,node_003,506.99,12.69,0.3248,-66.27,0.0598,38.31,57.88,0
2024-01-09 05:40:00,node_003,452.79,17.62,0.4324,-54.69,0.0126,20.39,29.64,0
2024-01-09 05:45:00,node_003,270.9,17.38,0.7618,-62.38,0.0074,62.01,55.5,0
2024-01-09 05:50:00,node_003,556.46,23.35,0.5072,-75.88,0.0004,41.71,38.97,0
2024-01-09 05:55:00,node_003,736.68,13.62,1.2258,-73.05,0.0064,59.2,66.04,0
2024-01-09 06:00:00,node_003,555.71,20.02,0.0835,-55.71,0.0289,13.96,59.12,0
2024-01-09 06:05:00,node_003,573.1,20.39,0.3189,-41.9,0.0314,30.94,58.25,0
2024-01-09 06:10:00,node_003,568.69,24.62,0.2454,-55.88,0.0246,23.68,33.21,0
2024-01-09 06:15:00,node_003,547.65,15.73,0.8462,-72.92,0.0762,32.88,44.11,0
2024-01-09 06:20:00,node_003,611.8,13.46,0.3293,-63.45,0.0073,65.74,65.12,0
2024-01-09 06:25:00,node_003,547.44,22.38,1.2706,-57.27,0.0004,42.65,52.48,0
2024-01-09 06:30:00,node_003,462.48,13.03,0.1646,-72.59,0.0154,44.49,56.66,0
2024-01-09 06:35:00,node_003,404.48,17.39,0.1415,-76.77,0.0036,40.87,77.01,0
2024-01-09 06:40:00,node_003,927.45,103.36,7.6983,-72.17,0.1887,73.22,31.13,0
2024-01-09 06:45:00,node_003,913.56,91.89,5.9077,-81.56,0.2073,79.81,78.26,0
2024-01-09 06:50:00,node_003,908.71,68.13,14.0879,-83.4,0.1892,74.5,44.48,0
2024-01-09 06:55:00,node_003,1100.48,115.75,6.7996,-77.22,0.1413,67.3,45.16,0
2024-01-09 07:00:00,node_003,1259.18,73.25,7.5981,-81.97,0.1848,73.94,40.25,1
2024-01-09 07:05:00,node_003,1354.33,78.12,8.9129,-82.18,0.079,50.93,66.64,1
2024-01-09 07:10:00,node_003,653.94,18.21,0.5471,-60.83,0.0023,57.3,53.85,0
2024-01-09 07:15:00,node_003,509.36,24.45,0.4075,-59.79,0.0352,32.27,60.56,0
2024-01-09 07:20:00,node_003,343.07,17.46,0.4941,-70.4,0.0196,47.54,58.57,0
2024-01-09 07:25:00,node_003,458.59,18.18,0.4107,-57.87,0.0039,50.53,62.92,0
2024-01-09 07:30:00,node_003,505.29,24.43,0.3443,-57.71,0.0003,22.36,53.6,0
2024-01-09 07:35:00,node_003,279.71,18.91,0.0153,-66.17,0.0036,39.49,44.83,0
2024-01-09 07:40:00,node_003,666.64,26.69,0.2328,-64.14,0.0109,55.26,51.25,0
2024-01-09 07:45:00,node_003,517.09,11.81,0.4629,-65.06,0.0568,32.66,44.97,0
2024-01-09 07:50:00,node_003,545.76,18.63,0.8032,-52.96,0.0127,36.05,54.82,0
2024-01-09 07:55:00,node_003,663.86,23.88,0.9925,-71.96,0.0011,65.31,59.27,0
2024-01-09 08:00:00,node_003,424.38,16.4,0.2245,-69.19,0.1035,32.37,63.41,0
2024-01-09 08:05:00,node_003,568.89,18.83,0.6011,-62.34,0.0157,49.98,50.35,0
2024-01-09 08:10:00,node_003,486.82,26.32,0.043,-58.67,0.0257,21.59,42.97,0
2024-01-09 08:15:00,node_003,477.91,16.13,0.2248,-71.44,0.0127,25.21,53.49,0
2024-01-09 08:20:00,node_003,407.34,22.41,0.0867,-65.28,0.0105,29.61,37.7,0
2024-01-09 08:25:00,node_003,699.87,23.73,0.3175,-54.75,0.0034,86.34,51.77,0
2024-01-09 08:30:00,node_003,454.94,20.38,0.5113,-69.72,0.0049,44.93,45.76,0
2024-01-09 08:35:00,node_003,583.94,20.2,1.4158,-65.74,0.0262,28.82,69.37,0
2024-01-09 08:40:00,node_003,275.0,14.88,0.9305,-60.83,0.002,44.48,39.27,0
2024-01-09 08:45:00,node_003,641.6,23.66,0.0897,-67.42,0.0049,40.9,57.32,0
2024-01-09 08:50:00,node_003,626.27,13.73,0.7199,-57.9,0.0224,42.6,49.29,0
2024-01-09 08:55:00,node_003,511.69,21.96,0.4312,-60.27,0.0253,42.74,48.56,0
2024-01-09 09:00:00,node_003,472.77,17.41,0.8555,-63.05,0.0009,32.36,61.89,0
2024-01-09 09:05:00,node_003,548.0,18.03,0.3239,-71.1,0.0126,92.55,36.74,0
2024-01-09 09:10:00,node_003,774.65,18.99,0.1126,-67.27,0.0452,57.97,62.88,0
2024-01-09 09:15:00,node_003,288.41,22.5,0.0403,-75.08,0.0076,31.53,34.81,0
2024-01-09 09:20:00,node_003,593.84,27.81,0.1548,-69.97,0.0225,64.54,48.89,0
2024-01-09 09:25:00,node_003,608.46,87.78,9.7812,-88.26,0.2059,67.91,42.05,0
2024-01-09 09:30:00,node_003,1089.9,92.52,14.3563,-95.55,0.0875,60.85,27.12,0
2024-01-09 09:35:00,node_003,813.1,107.82,10.8772,-70.14,0.0901,79.73,57.09,0
2024-01-09 09:40:00,node_003,884.37,116.62,7.0536,-88.28,0.1225,73.23,57.82,0
2024-01-09 09:45:00,node_003,1105.72,99.15,10.3063,-87.69,0.2554,71.72,38.48,1
2024-01-09 09:50:00,node_003,643.18,90.74,10.136,-72.06,0.2009,81.8,52.92,1
2024-01-09 09:55:00,node_003,623.5,20.29,0.0779,-61.04,0.0162,56.44,50.77,0
2024-01-09 10:00:00,node_003,284.7,23.83,0.0574,-76.06,0.0238,34.56,77.31,0
2024-01-09 10:05:00,node_003,564.77,17.95,0.0374,-62.41,0.0091,46.38,23.53,0
2024-01-09 10:10:00,node_003,460.82,16.67,0.323,-64.52,0.0101,15.27,36.78,0
2024-01-09 10:15:00,node_003,359.49,13.45,0.7592,-59.65,0.0138,18.23,30.46,0
2024-01-09 10:20:00,node_003,524.29,14.6,0.5538,-53.06,0.0456,49.43,28.82,0
2024-01-09 10:25:00,node_003,313.17,18.28,0.0462,-55.03,0.003,58.52,51.3,0
2024-01-09 10:30:00,node_003,504.77,25.37,0.3508,-75.59,0.0086,39.98,64.47,0
2024-01-09 10:35:00,node_003,329.25,17.46,0.0209,-71.44,0.0188,61.9,66.29,0
2024-01-09 10:40:00,node_003,555.35,21.3,0.0681,-56.7,0.0009,83.71,59.25,0
2024-01-09 10:45:00,node_003,389.08,25.62,0.1174,-63.42,0.0087,40.31,58.95,0
2024-01-09 10:50:00,node_003,445.88,21.91,0.2797,-57.75,0.0152,38.35,60.67,0
2024-01-09 10:55:00,node_003,535.27,29.87,0.2281,-65.87,0.0185,0.52,59.51,0
2024-01-09 11:00:00,node_003,407.29,20.34,0.5712,-79.87,0.0022,55.62,45.8,0
2024-01-09 11:05:00,node_003,493.04,19.22,0.7152,-68.02,0.0081,40.1,50.14,0
2024-01-09 11:10:00,node_003,318.34,18.09,1.1889,-57.94,0.0045,62.18,32.56,0
2024-01-09 11:15:00,node_003,575.71,29.96,0.4672,-55.49,0.0137,53.78,47.62,0
2024-01-09 11:20:00,node_003,711.79,26.1,0.1503,-62.26,0.0051,42.05,45.4,0
2024-01-09 11:25:00,node_003,835.07,12.7,0.3572,-71.97,0.0124,45.78,60.31,0
2024-01-09 11:30:00,node_003,510.94,30.55,0.5098,-61.25,0.0482,49.75,34.77,0
2024-01-09 11:35:00,node_003,594.58,22.49,0.1015,-57.96,0.0263,58.54,42.11,0
2024-01-09 11:40:00,node_003,286.32,20.65,0.2695,-59.1,0.0211,52.17,57.57,0
2024-01-09 11:45:00,node_003,680.33,22.59,0.1923,-63.08,0.0446,46.85,48.12,0
2024-01-09 11:50:00,node_003,593.15,15.21,0.5189,-72.78,0.003,34.32,61.51,0
2024-01-09 11:55:00,node_003,441.93,20.98,0.0483,-56.88,0.012,37.45,45.84,0
2024-01-09 12:00:00,node_003,648.46,18.46,0.8596,-73.82,0.0617,29.07,49.95,0
2024-01-09 12:05:00,node_003,469.46,18.2,0.0503,-67.4,0.0208,0.0,57.6,0
2024-01-09 12:10:00,node_003,445.04,24.79,0.8914,-58.16,0.0017,43.35,59.2,0
2024-01-09 12:15:00,node_003,557.04,18.68,0.0746,-54.39,0.0155,40.84,46.95,0
2024-01-09 12:20:00,node_003,372.4,20.5,0.7448,-69.82,0.0041,55.79,48.81,0
2024-01-09 12:25:00,node_003,622.59,21.64,1.0048,-69.34,0.0001,22.68,45.05,0
2024-01-09 12:30:00,node_003,373.28,24.72,0.4316,-68.04,0.0299,33.25,46.72,0
2024-01-09 12:35:00,node_003,789.24,70.6,8.2191,-83.94,0.1271,79.8,43.84,0
2024-01-09 12:40:00,node_003,798.88,96.22,10.5885,-85.51,0.1319,51.64,49.41,0
2024-01-09 12:45:00,node_003,1001.06,99.88,2.2462,-87.44,0.0706,82.87,57.15,0
2024-01-09 12:50:00,node_003,1037.81,114.65,7.4941,-89.3,0.1043,92.38,43.34,0
2024-01-09 12:55:00,node_003,678.12,75.2,9.5736,-88.08,0.2002,85.46,36.57,1
2024-01-09 13:00:00,node_003,653.2,115.77,6.2972,-91.52,0.2683,78.77,45.07,1
2024-01-09 13:05:00,node_003,496.15,19.28,0.004,-67.62,0.0068,62.32,38.95,0
2024-01-09 13:10:00,node_003,358.28,22.85,0.0267,-66.38,0.0138,53.01,30.9,0
2024-01-09 13:15:00,node_003,361.8,20.2,0.336,-69.9,0.019,36.26,35.25,0
2024-01-09 13:20:00,node_003,753.36,26.41,0.1245,-76.31,0.0287,32.27,51.1,0
2024-01-09 13:25:00,node_003,396.73,22.1,0.3338,-70.75,0.0912,69.51,59.98,0
2024-01-09 13:30:00,node_003,461.23,12.9,0.3798,-70.77,0.0251,45.24,40.91,0
2024-01-09 13:35:00,node_003,455.93,12.67,0.3314,-76.83,0.0266,43.55,46.85,0
2024-01-09 13:40:00,node_003,449.44,18.92,0.2974,-61.25,0.0115,70.26,57.74,0
2024-01-09 13:45:00,node_003,574.56,23.04,0.2498,-71.43,0.0028,50.89,24.44,0
2024-01-09 13:50:00,node_003,613.78,26.54,0.1951,-66.47,0.0142,43.01,38.05,0
2024-01-09 13:55:00,node_003,463.29,16.65,0.1951,-71.23,0.0079,33.49,54.15,0
2024-01-09 14:00:00,node_003,351.62,8.94,0.1185,-69.87,0.0228,54.6,74.25,0
2024-01-09 14:05:00,node_003,652.93,22.16,0.2531,-68.44,0.0034,46.42,34.39,0
2024-01-09 14:10:00,node_003,488.56,20.21,0.3978,-69.78,0.0009,32.54,34.33,0
2024-01-09 14:15:00,node_003,707.64,20.72,1.4027,-67.15,0.0334,71.32,52.27,0
2024-01-09 14:20:00,node_003,230.53,14.49,0.6457,-63.43,0.0086,41.01,32.13,0
2024-01-09 14:25:00,node_003,1266.75,115.6,11.5306,-71.05,0.2055,75.98,38.41,0
2024-01-09 14:30:00,node_003,1783.83,105.23,8.0656,-91.78,0.1727,68.17,48.12,0
2024-01-09 14:35:00,node_003,1130.48,124.61,11.4686,-102.73,0.1926,98.04,59.3,0
2024-01-09 14:40:00,node_003,1177.5,88.97,11.9771,-77.51,0.169,40.08,47.94,0
2024-01-09 14:45:00,node_003,1119.79,116.3,12.2534,-71.66,0.1453,68.28,58.1,1
2024-01-09 14:50:00,node_003,774.18,107.61,1.3539,-78.2,0.2124,79.83,47.57,1
2024-01-09 14:55:00,node_003,462.55,15.38,0.8638,-70.23,0.0076,59.35,13.12,0
2024-01-09 15:00:00,node_003,459.46,24.27,0.8401,-49.65,0.0051,22.82,40.9,0
2024-01-09 15:05:00,node_003,424.71,22.76,1.0835,-63.5,0.0525,33.26,59.21,0
2024-01-09 15:10:00,node_003,647.46,21.68,0.1152,-68.12,0.0093,64.66,43.35,0
2024-01-09 15:15:00,node_003,555.33,25.63,0.3646,-75.01,0.0105,31.97,46.1,0
2024-01-09 15:20:00,node_003,530.08,21.71,0.4489,-54.8,0.0066,40.02,41.37,0
2024-01-09 15:25:00,node_003,597.03,18.15,0.3603,-75.78,0.0093,28.52,52.33,0
2024-01-09 15:30:00,node_003,468.28,22.59,0.9621,-48.37,0.0206,43.44,42.87,0
2024-01-09 15:35:00,node_003,407.1,22.25,1.3854,-57.88,0.009,44.49,56.45,0
2024-01-09 15:40:00,node_003,978.67,100.58,9.035,-93.14,0.1914,63.36,46.54,0
2024-01-09 15:45:00,node_003,1233.1,117.33,4.3263,-77.24,0.1447,70.18,35.88,0
2024-01-09 15:50:00,node_003,786.99,105.81,12.3706,-89.64,0.1705,34.67,60.01,0
2024-01-09 15:55:00,node_003,990.78,47.49,10.4375,-70.58,0.1754,72.22,34.96,0
2024-01-09 16:00:00,node_003,1048.61,106.22,10.6393,-84.54,0.2715,52.48,43.1,1
2024-01-09 16:05:00,node_003,1289.51,90.32,11.5237,-93.03,0.1661,75.96,72.6,1
2024-01-09 16:10:00,node_003,167.14,13.14,0.1873,-74.85,0.0187,59.8,38.52,0
2024-01-09 16:15:00,node_003,478.45,13.41,0.3788,-61.76,0.0011,38.79,45.62,0
2024-01-01 00:00:00,node_004,707.08,25.34,1.1441,-64.2,0.014,43.99,61.89,0
2024-01-01 00:05:00,node_004,514.62,19.76,0.9429,-64.07,0.0086,48.77,43.74,0
2024-01-01 00:10:00,node_004,590.41,20.18,0.3148,-70.04,0.0172,15.1,41.27,0
2024-01-01 00:15:00,node_004,511.98,18.23,0.1254,-67.3,0.0032,64.23,69.95,0
2024-01-01 00:20:00,node_004,419.92,14.71,0.0562,-63.39,0.0385,35.4,60.8,0
2024-01-01 00:25:00,node_004,230.97,23.8,0.0942,-54.42,0.0169,41.04,56.07,0
2024-01-01 00:30:00,node_004,524.65,23.26,0.2918,-67.68,0.0197,46.91,48.12,0
2024-01-01 00:35:00,node_004,406.93,16.48,0.6304,-61.82,0.0226,35.33,45.32,0
2024-01-01 00:40:00,node_004,403.96,27.01,0.0942,-52.74,0.0112,27.01,50.21,0
2024-01-01 00:45:00,node_004,440.12,23.72,0.5739,-60.02,0.0116,32.75,53.06,0
2024-01-01 00:50:00,node_004,709.38,15.73,0.1817,-68.98,0.0102,36.6,53.49,0
2024-01-01 00:55:00,node_004,788.58,18.56,0.4916,-65.32,0.0068,33.95,52.77,0
2024-01-01 01:00:00,node_004,526.06,18.16,0.333,-61.95,0.0028,44.28,48.25,0
2024-01-01 01:05:00,node_004,444.23,21.56,1.0316,-78.21,0.0057,47.32,48.39,0
2024-01-01 01:10:00,node_004,358.73,12.86,1.2924,-70.22,0.0086,61.66,59.46,0
2024-01-01 01:15:00,node_004,556.22,16.47,0.2431,-63.2,0.0441,40.43,57.2,0
2024-01-01 01:20:00,node_004,713.95,23.97,0.2306,-50.12,0.0125,65.14,60.98,0
2024-01-01 01:25:00,node_004,470.32,12.07,0.4746,-53.69,0.032,33.55,41.23,0
2024-01-01 01:30:00,node_004,214.52,19.01,0.1735,-74.67,0.0095,27.26,36.72,0
2024-01-01 01:35:00,node_004,580.41,13.87,0.4407,-73.42,0.007,58.95,53.38,0
2024-01-01 01:40:00,node_004,618.25,24.57,0.2652,-50.97,0.0128,25.87,62.78,0
2024-01-01 01:45:00,node_004,309.7,21.72,0.3236,-74.12,0.0147,34.23,31.44,0
2024-01-01 01:50:00,node_004,521.18,12.66,0.7829,-75.77,0.0105,94.23,55.53,0
2024-01-01 01:55:00,node_004,554.15,14.79,0.0587,-79.33,0.0023,59.54,55.6,0
2024-01-01 02:00:00,node_004,491.23,20.07,0.0805,-69.32,0.0068,71.9,55.17,0
2024-01-01 02:05:00,node_004,405.11,8.46,0.061,-50.12,0.0468,51.8,54.8,0
2024-01-01 02:10:00,node_004,621.91,14.5,0.4862,-58.08,0.0006,41.22,44.47,0
2024-01-01 02:15:00,node_004,451.59,15.88,1.0111,-65.1,0.0086,44.88,52.67,0
